"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_02461",963.619071715899,1.05669287073758,0.078533429982147,13.4553255980007,2.86474634355881e-41,9.38373605449185e-41
"AENJPLPP_02473",86.6240842645186,-2.19912601558488,0.227534000784901,-9.66504350118565,4.24439557749099e-22,1.02911573036251e-21
"AENJPLPP_02475",3558.0395528694,1.68663184613148,0.0737490798746869,22.8698696851184,9.27095633218549e-116,6.27837786961026e-115
"AENJPLPP_02481",12968.1258709314,-1.17080768441772,0.0660941148023762,-17.7142501706616,3.25536496560728e-70,1.51431673799495e-69
"AENJPLPP_02486",1708.7059517555,2.12279570452419,0.074782536212887,28.3862491435317,2.98935557478111e-177,2.8171532148099e-176
"AENJPLPP_02487",4565.83684140507,-1.66582776595062,0.0726829588562549,-22.9190967479067,2.9973133294875e-116,2.03453995698545e-115
"AENJPLPP_02488",109134.317319378,-1.32319576377897,0.0730355409842022,-18.1171488010909,2.33379894343417e-73,1.12516929193383e-72
"AENJPLPP_02490",42413.3232648107,-1.44793553757819,0.0645441817739484,-22.4332464644026,1.8651829069932e-111,1.21236888954558e-110
"AENJPLPP_02499",1231.81124158747,1.11386007847536,0.0845161051764011,13.1792641905412,1.15511925803174e-39,3.70452343544982e-39
"AENJPLPP_02518",359.803705608388,-1.67317820892796,0.124116721728964,-13.4806832280159,2.03216258985972e-41,6.67154167043012e-41
"AENJPLPP_02521",3426.7219588997,2.45391880917885,0.0904924005496116,27.1174020611102,6.13932915785132e-162,5.36868663893785e-161
"AENJPLPP_02526",54.8738954383239,-1.20707609159666,0.255693538961231,-4.72079230668273,2.34927729665001e-06,3.85413830301117e-06
"AENJPLPP_02527",54.7799185455948,-1.00216409575955,0.257255570172241,-3.89559726574071,9.79570410665389e-05,0.000149895377606811
